slug,image_filename_abs,image_relpath,image_webpath,color_name,color_rgb,cap_roundness,cap_roundness_zone,stem_width,stem_width_zone,assigned_value,cap_roundness_extremity,stem_width_extremity,progress_in_combo,cap_w,cap_h,cap_flat,stem_h,ring_thickness,spot_radius,scale,requested_cap_zone,requested_stem_zone,in_neutral_rectangle
white-09-0.276-+2,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/white-09-0.276-+2.png,images_balanced/white-09-0.276-+2.png,images_balanced/white-09-0.276-+2.png,white,"(255, 255, 255)",0.276,flat,9,thick,2,0.905,0.167,0.707,22,14,2,8,0,2,16,flat,thick,False
white-14-0.531-+3,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/white-14-0.531-+3.png,images_balanced/white-14-0.531-+3.png,images_balanced/white-14-0.531-+3.png,white,"(255, 255, 255)",0.531,flat,14,thick,3,0.586,1.0,0.717,22,14,2,8,0,2,16,flat,thick,False
white-11-0.201-+4,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/white-11-0.201-+4.png,images_balanced/white-11-0.201-+4.png,images_balanced/white-11-0.201-+4.png,white,"(255, 255, 255)",0.201,flat,11,thick,4,0.999,0.5,0.727,22,14,2,8,0,2,16,flat,thick,False
white-14-0.352-+3,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/white-14-0.352-+3.png,images_balanced/white-14-0.352-+3.png,images_balanced/white-14-0.352-+3.png,white,"(255, 255, 255)",0.352,flat,14,thick,3,0.81,1.0,0.737,22,14,2,8,0,2,16,flat,thick,False
white-14-0.903-+2,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/white-14-0.903-+2.png,images_balanced/white-14-0.903-+2.png,images_balanced/white-14-0.903-+2.png,white,"(255, 255, 255)",0.903,neutral,14,thick,2,0.0,1.0,0.747,22,14,2,8,0,2,16,flat,thick,False
white-13-0.942-+4,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/white-13-0.942-+4.png,images_balanced/white-13-0.942-+4.png,images_balanced/white-13-0.942-+4.png,white,"(255, 255, 255)",0.942,neutral,13,thick,4,0.0,0.833,0.758,22,14,2,8,0,2,16,flat,thick,False
white-14-0.294-+3,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/white-14-0.294-+3.png,images_balanced/white-14-0.294-+3.png,images_balanced/white-14-0.294-+3.png,white,"(255, 255, 255)",0.294,flat,14,thick,3,0.882,1.0,0.768,22,14,2,8,0,2,16,flat,thick,False
white-13-0.302-+1,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/white-13-0.302-+1.png,images_balanced/white-13-0.302-+1.png,images_balanced/white-13-0.302-+1.png,white,"(255, 255, 255)",0.302,flat,13,thick,1,0.872,0.833,0.778,22,14,2,8,0,2,16,flat,thick,False
white-09-0.207-+2,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/white-09-0.207-+2.png,images_balanced/white-09-0.207-+2.png,images_balanced/white-09-0.207-+2.png,white,"(255, 255, 255)",0.207,flat,9,thick,2,0.991,0.167,0.788,22,14,2,8,0,2,16,flat,thick,False
white-14-0.432-+2,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/white-14-0.432-+2.png,images_balanced/white-14-0.432-+2.png,images_balanced/white-14-0.432-+2.png,white,"(255, 255, 255)",0.432,flat,14,thick,2,0.71,1.0,0.798,22,14,2,8,0,2,16,flat,thick,False
white-14-0.261-+3,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/white-14-0.261-+3.png,images_balanced/white-14-0.261-+3.png,images_balanced/white-14-0.261-+3.png,white,"(255, 255, 255)",0.261,flat,14,thick,3,0.924,1.0,0.808,22,14,2,8,0,2,16,flat,thick,False
white-14-0.234-+3,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/white-14-0.234-+3.png,images_balanced/white-14-0.234-+3.png,images_balanced/white-14-0.234-+3.png,white,"(255, 255, 255)",0.234,flat,14,thick,3,0.957,1.0,0.818,22,14,2,8,0,2,16,flat,thick,False
white-13-1.084-+1,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/white-13-1.084-+1.png,images_balanced/white-13-1.084-+1.png,images_balanced/white-13-1.084-+1.png,white,"(255, 255, 255)",1.084,neutral,13,thick,1,0.0,0.833,0.828,22,14,2,8,0,2,16,flat,thick,False
white-13-0.440-+2,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/white-13-0.440-+2.png,images_balanced/white-13-0.440-+2.png,images_balanced/white-13-0.440-+2.png,white,"(255, 255, 255)",0.44,flat,13,thick,2,0.7,0.833,0.838,22,14,2,8,0,2,16,flat,thick,False
white-14-0.226-+3,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/white-14-0.226-+3.png,images_balanced/white-14-0.226-+3.png,images_balanced/white-14-0.226-+3.png,white,"(255, 255, 255)",0.226,flat,14,thick,3,0.967,1.0,0.848,22,14,2,8,0,2,16,flat,thick,False
white-14-1.034-+3,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/white-14-1.034-+3.png,images_balanced/white-14-1.034-+3.png,images_balanced/white-14-1.034-+3.png,white,"(255, 255, 255)",1.034,neutral,14,thick,3,0.0,1.0,0.859,22,14,2,8,0,2,16,flat,thick,False
white-13-0.201-+2,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/white-13-0.201-+2.png,images_balanced/white-13-0.201-+2.png,images_balanced/white-13-0.201-+2.png,white,"(255, 255, 255)",0.201,flat,13,thick,2,0.999,0.833,0.869,22,14,2,8,0,2,16,flat,thick,False
white-12-0.201-+4,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/white-12-0.201-+4.png,images_balanced/white-12-0.201-+4.png,images_balanced/white-12-0.201-+4.png,white,"(255, 255, 255)",0.201,flat,12,thick,4,0.999,0.667,0.879,22,14,2,8,0,2,16,flat,thick,False
white-14-1.089-+1,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/white-14-1.089-+1.png,images_balanced/white-14-1.089-+1.png,images_balanced/white-14-1.089-+1.png,white,"(255, 255, 255)",1.089,neutral,14,thick,1,0.0,1.0,0.889,22,14,2,8,0,2,16,flat,thick,False
white-10-0.203-+5,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/white-10-0.203-+5.png,images_balanced/white-10-0.203-+5.png,images_balanced/white-10-0.203-+5.png,white,"(255, 255, 255)",0.203,flat,10,thick,5,0.996,0.333,0.899,22,14,2,8,0,2,16,flat,thick,False
white-14-0.216-+3,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/white-14-0.216-+3.png,images_balanced/white-14-0.216-+3.png,images_balanced/white-14-0.216-+3.png,white,"(255, 255, 255)",0.216,flat,14,thick,3,0.98,1.0,0.909,22,14,2,8,0,2,16,flat,thick,False
white-14-0.231-+4,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/white-14-0.231-+4.png,images_balanced/white-14-0.231-+4.png,images_balanced/white-14-0.231-+4.png,white,"(255, 255, 255)",0.231,flat,14,thick,4,0.961,1.0,0.919,22,14,2,8,0,2,16,flat,thick,False
white-13-0.761-+2,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/white-13-0.761-+2.png,images_balanced/white-13-0.761-+2.png,images_balanced/white-13-0.761-+2.png,white,"(255, 255, 255)",0.761,flat,13,thick,2,0.299,0.833,0.929,22,14,2,8,0,2,16,flat,thick,False
white-14-0.202-+4,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/white-14-0.202-+4.png,images_balanced/white-14-0.202-+4.png,images_balanced/white-14-0.202-+4.png,white,"(255, 255, 255)",0.202,flat,14,thick,4,0.997,1.0,0.939,22,14,2,8,0,2,16,flat,thick,False
white-13-0.973-+2,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/white-13-0.973-+2.png,images_balanced/white-13-0.973-+2.png,images_balanced/white-13-0.973-+2.png,white,"(255, 255, 255)",0.973,neutral,13,thick,2,0.0,0.833,0.949,22,14,2,8,0,2,16,flat,thick,False
white-13-0.238-+2,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/white-13-0.238-+2.png,images_balanced/white-13-0.238-+2.png,images_balanced/white-13-0.238-+2.png,white,"(255, 255, 255)",0.238,flat,13,thick,2,0.952,0.833,0.96,22,14,2,8,0,2,16,flat,thick,False
white-14-0.238-+2,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/white-14-0.238-+2.png,images_balanced/white-14-0.238-+2.png,images_balanced/white-14-0.238-+2.png,white,"(255, 255, 255)",0.238,flat,14,thick,2,0.952,1.0,0.97,22,14,2,8,0,2,16,flat,thick,False
white-09-0.631-+2,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/white-09-0.631-+2.png,images_balanced/white-09-0.631-+2.png,images_balanced/white-09-0.631-+2.png,white,"(255, 255, 255)",0.631,flat,9,thick,2,0.461,0.167,0.98,22,14,2,8,0,2,16,flat,thick,False
white-13-0.972-+2,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/white-13-0.972-+2.png,images_balanced/white-13-0.972-+2.png,images_balanced/white-13-0.972-+2.png,white,"(255, 255, 255)",0.972,neutral,13,thick,2,0.0,0.833,0.99,22,14,2,8,0,2,16,flat,thick,False
white-12-0.237-+3,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/white-12-0.237-+3.png,images_balanced/white-12-0.237-+3.png,images_balanced/white-12-0.237-+3.png,white,"(255, 255, 255)",0.237,flat,12,thick,3,0.954,0.667,1.0,22,14,2,8,0,2,16,flat,thick,False
white-08-0.900-+0,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/white-08-0.900-+0.png,images_balanced/white-08-0.900-+0.png,images_balanced/white-08-0.900-+0.png,white,"(255, 255, 255)",0.9,neutral,8,neutral,0,0.0,0.0,0.0,22,14,2,8,0,2,16,round,thin,True
white-07-0.820--1,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/white-07-0.820--1.png,images_balanced/white-07-0.820--1.png,images_balanced/white-07-0.820--1.png,white,"(255, 255, 255)",0.82,neutral,7,neutral,-1,0.0,0.0,0.01,22,14,2,8,0,2,16,round,thin,True
white-08-1.268-+1,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/white-08-1.268-+1.png,images_balanced/white-08-1.268-+1.png,images_balanced/white-08-1.268-+1.png,white,"(255, 255, 255)",1.268,neutral,8,neutral,1,0.0,0.0,0.02,22,14,2,8,0,2,16,round,thin,True
white-08-1.106-+1,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/white-08-1.106-+1.png,images_balanced/white-08-1.106-+1.png,images_balanced/white-08-1.106-+1.png,white,"(255, 255, 255)",1.106,neutral,8,neutral,1,0.0,0.0,0.03,22,14,2,8,0,2,16,round,thin,True
white-07-1.294-+1,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/white-07-1.294-+1.png,images_balanced/white-07-1.294-+1.png,images_balanced/white-07-1.294-+1.png,white,"(255, 255, 255)",1.294,neutral,7,neutral,1,0.0,0.0,0.04,22,14,2,8,0,2,16,round,thin,True
white-07-1.065--1,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/white-07-1.065--1.png,images_balanced/white-07-1.065--1.png,images_balanced/white-07-1.065--1.png,white,"(255, 255, 255)",1.065,neutral,7,neutral,-1,0.0,0.0,0.051,22,14,2,8,0,2,16,round,thin,True
white-09-1.242-+0,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/white-09-1.242-+0.png,images_balanced/white-09-1.242-+0.png,images_balanced/white-09-1.242-+0.png,white,"(255, 255, 255)",1.242,neutral,9,neutral,0,0.0,0.0,0.061,22,14,2,8,0,2,16,round,thin,True
white-06-1.325-+0,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/white-06-1.325-+0.png,images_balanced/white-06-1.325-+0.png,images_balanced/white-06-1.325-+0.png,white,"(255, 255, 255)",1.325,neutral,6,neutral,0,0.0,0.0,0.071,22,14,2,8,0,2,16,round,thin,True
white-06-1.317--1,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/white-06-1.317--1.png,images_balanced/white-06-1.317--1.png,images_balanced/white-06-1.317--1.png,white,"(255, 255, 255)",1.317,neutral,6,neutral,-1,0.0,0.0,0.081,22,14,2,8,0,2,16,round,thin,True
white-09-0.926-+0,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/white-09-0.926-+0.png,images_balanced/white-09-0.926-+0.png,images_balanced/white-09-0.926-+0.png,white,"(255, 255, 255)",0.926,neutral,9,neutral,0,0.0,0.0,0.091,22,14,2,8,0,2,16,round,thin,True
white-08-1.317--1,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/white-08-1.317--1.png,images_balanced/white-08-1.317--1.png,images_balanced/white-08-1.317--1.png,white,"(255, 255, 255)",1.317,neutral,8,neutral,-1,0.0,0.0,0.101,22,14,2,8,0,2,16,round,thin,True
white-09-1.170--1,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/white-09-1.170--1.png,images_balanced/white-09-1.170--1.png,images_balanced/white-09-1.170--1.png,white,"(255, 255, 255)",1.17,neutral,9,neutral,-1,0.0,0.0,0.111,22,14,2,8,0,2,16,round,thin,True
white-08-1.142-+1,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/white-08-1.142-+1.png,images_balanced/white-08-1.142-+1.png,images_balanced/white-08-1.142-+1.png,white,"(255, 255, 255)",1.142,neutral,8,neutral,1,0.0,0.0,0.121,22,14,2,8,0,2,16,round,thin,True
white-10-0.901-+0,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/white-10-0.901-+0.png,images_balanced/white-10-0.901-+0.png,images_balanced/white-10-0.901-+0.png,white,"(255, 255, 255)",0.901,neutral,10,neutral,0,0.0,0.0,0.131,22,14,2,8,0,2,16,round,thin,True
white-10-1.144-+1,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/white-10-1.144-+1.png,images_balanced/white-10-1.144-+1.png,images_balanced/white-10-1.144-+1.png,white,"(255, 255, 255)",1.144,neutral,10,neutral,1,0.0,0.0,0.141,22,14,2,8,0,2,16,round,thin,True
white-07-1.289--1,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/white-07-1.289--1.png,images_balanced/white-07-1.289--1.png,images_balanced/white-07-1.289--1.png,white,"(255, 255, 255)",1.289,neutral,7,neutral,-1,0.0,0.0,0.152,22,14,2,8,0,2,16,round,thin,True
white-09-1.395-+1,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/white-09-1.395-+1.png,images_balanced/white-09-1.395-+1.png,images_balanced/white-09-1.395-+1.png,white,"(255, 255, 255)",1.395,neutral,9,neutral,1,0.0,0.0,0.162,22,14,2,8,0,2,16,round,thin,True
white-07-1.320-+0,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/white-07-1.320-+0.png,images_balanced/white-07-1.320-+0.png,images_balanced/white-07-1.320-+0.png,white,"(255, 255, 255)",1.32,neutral,7,neutral,0,0.0,0.0,0.172,22,14,2,8,0,2,16,round,thin,True
white-09-1.297-+0,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/white-09-1.297-+0.png,images_balanced/white-09-1.297-+0.png,images_balanced/white-09-1.297-+0.png,white,"(255, 255, 255)",1.297,neutral,9,neutral,0,0.0,0.0,0.182,22,14,2,8,0,2,16,round,thin,True
white-08-1.094-+1,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/white-08-1.094-+1.png,images_balanced/white-08-1.094-+1.png,images_balanced/white-08-1.094-+1.png,white,"(255, 255, 255)",1.094,neutral,8,neutral,1,0.0,0.0,0.192,22,14,2,8,0,2,16,round,thin,True
white-08-1.049--1,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/white-08-1.049--1.png,images_balanced/white-08-1.049--1.png,images_balanced/white-08-1.049--1.png,white,"(255, 255, 255)",1.049,neutral,8,neutral,-1,0.0,0.0,0.202,22,14,2,8,0,2,16,round,thin,True
white-09-1.042-+0,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/white-09-1.042-+0.png,images_balanced/white-09-1.042-+0.png,images_balanced/white-09-1.042-+0.png,white,"(255, 255, 255)",1.042,neutral,9,neutral,0,0.0,0.0,0.212,22,14,2,8,0,2,16,round,thin,True
white-08-1.073--1,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/white-08-1.073--1.png,images_balanced/white-08-1.073--1.png,images_balanced/white-08-1.073--1.png,white,"(255, 255, 255)",1.073,neutral,8,neutral,-1,0.0,0.0,0.222,22,14,2,8,0,2,16,round,thin,True
white-09-1.321-+1,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/white-09-1.321-+1.png,images_balanced/white-09-1.321-+1.png,images_balanced/white-09-1.321-+1.png,white,"(255, 255, 255)",1.321,neutral,9,neutral,1,0.0,0.0,0.232,22,14,2,8,0,2,16,round,thin,True
white-09-1.383-+0,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/white-09-1.383-+0.png,images_balanced/white-09-1.383-+0.png,images_balanced/white-09-1.383-+0.png,white,"(255, 255, 255)",1.383,neutral,9,neutral,0,0.0,0.0,0.242,22,14,2,8,0,2,16,round,thin,True
white-03-1.483--2,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/white-03-1.483--2.png,images_balanced/white-03-1.483--2.png,images_balanced/white-03-1.483--2.png,white,"(255, 255, 255)",1.483,round,3,thin,-2,0.483,1.0,0.253,22,14,2,8,0,2,16,round,thin,False
white-03-1.962--2,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/white-03-1.962--2.png,images_balanced/white-03-1.962--2.png,images_balanced/white-03-1.962--2.png,white,"(255, 255, 255)",1.962,round,3,thin,-2,0.962,1.0,0.263,22,14,2,8,0,2,16,round,thin,False
white-06-1.085--1,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/white-06-1.085--1.png,images_balanced/white-06-1.085--1.png,images_balanced/white-06-1.085--1.png,white,"(255, 255, 255)",1.085,neutral,6,neutral,-1,0.0,0.0,0.273,22,14,2,8,0,2,16,round,thin,True
white-06-1.030--1,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/white-06-1.030--1.png,images_balanced/white-06-1.030--1.png,images_balanced/white-06-1.030--1.png,white,"(255, 255, 255)",1.03,neutral,6,neutral,-1,0.0,0.0,0.283,22,14,2,8,0,2,16,round,thin,True
white-04-1.996--3,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/white-04-1.996--3.png,images_balanced/white-04-1.996--3.png,images_balanced/white-04-1.996--3.png,white,"(255, 255, 255)",1.996,round,4,thin,-3,0.996,0.8,0.293,22,14,2,8,0,2,16,round,thin,False
white-07-1.247--1,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/white-07-1.247--1.png,images_balanced/white-07-1.247--1.png,images_balanced/white-07-1.247--1.png,white,"(255, 255, 255)",1.247,neutral,7,neutral,-1,0.0,0.0,0.303,22,14,2,8,0,2,16,round,thin,True
white-03-1.327--2,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/white-03-1.327--2.png,images_balanced/white-03-1.327--2.png,images_balanced/white-03-1.327--2.png,white,"(255, 255, 255)",1.327,round,3,thin,-2,0.327,1.0,0.313,22,14,2,8,0,2,16,round,thin,False
white-05-1.039--2,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/white-05-1.039--2.png,images_balanced/white-05-1.039--2.png,images_balanced/white-05-1.039--2.png,white,"(255, 255, 255)",1.039,neutral,5,thin,-2,0.0,0.6,0.323,22,14,2,8,0,2,16,round,thin,False
white-05-1.622-+0,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/white-05-1.622-+0.png,images_balanced/white-05-1.622-+0.png,images_balanced/white-05-1.622-+0.png,white,"(255, 255, 255)",1.622,round,5,thin,0,0.622,0.6,0.333,22,14,2,8,0,2,16,round,thin,False
white-03-0.903--3,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/white-03-0.903--3.png,images_balanced/white-03-0.903--3.png,images_balanced/white-03-0.903--3.png,white,"(255, 255, 255)",0.903,neutral,3,thin,-3,0.0,1.0,0.343,22,14,2,8,0,2,16,round,thin,False
white-04-1.867--1,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/white-04-1.867--1.png,images_balanced/white-04-1.867--1.png,images_balanced/white-04-1.867--1.png,white,"(255, 255, 255)",1.867,round,4,thin,-1,0.867,0.8,0.354,22,14,2,8,0,2,16,round,thin,False
white-06-1.999--3,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/white-06-1.999--3.png,images_balanced/white-06-1.999--3.png,images_balanced/white-06-1.999--3.png,white,"(255, 255, 255)",1.999,round,6,thin,-3,0.999,0.4,0.364,22,14,2,8,0,2,16,round,thin,False
white-03-1.990--3,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/white-03-1.990--3.png,images_balanced/white-03-1.990--3.png,images_balanced/white-03-1.990--3.png,white,"(255, 255, 255)",1.99,round,3,thin,-3,0.99,1.0,0.374,22,14,2,8,0,2,16,round,thin,False
white-03-1.328--1,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/white-03-1.328--1.png,images_balanced/white-03-1.328--1.png,images_balanced/white-03-1.328--1.png,white,"(255, 255, 255)",1.328,round,3,thin,-1,0.328,1.0,0.384,22,14,2,8,0,2,16,round,thin,False
white-04-1.998--1,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/white-04-1.998--1.png,images_balanced/white-04-1.998--1.png,images_balanced/white-04-1.998--1.png,white,"(255, 255, 255)",1.998,round,4,thin,-1,0.998,0.8,0.394,22,14,2,8,0,2,16,round,thin,False
white-05-1.926--1,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/white-05-1.926--1.png,images_balanced/white-05-1.926--1.png,images_balanced/white-05-1.926--1.png,white,"(255, 255, 255)",1.926,round,5,thin,-1,0.926,0.6,0.404,22,14,2,8,0,2,16,round,thin,False
white-05-0.979--3,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/white-05-0.979--3.png,images_balanced/white-05-0.979--3.png,images_balanced/white-05-0.979--3.png,white,"(255, 255, 255)",0.979,neutral,5,thin,-3,0.0,0.6,0.414,22,14,2,8,0,2,16,round,thin,False
white-03-1.998--2,/Users/jianleguo/Desktop/MUSHROOM/Dimensionality_Reward_Setup/images_balanced/white-03-1.998--2.png,images_balanced/white-03-1.998--2.png,images_balanced/white-03-1.998--2.png,white,"(255, 255, 255)",1.998,round,3,thin,-2,0.998,1.0,0.424,22,14,2,8,0,2,16,round,thin,False
